epoch,act_24h_early_blight_accuracy,act_24h_early_blight_loss,act_24h_late_blight_accuracy,act_24h_late_blight_loss,act_24h_leaf_mold_accuracy,act_24h_leaf_mold_loss,act_24h_powdery_mildew_accuracy,act_24h_powdery_mildew_loss,act_24h_spider_mites_accuracy,act_24h_spider_mites_loss,act_48h_early_blight_accuracy,act_48h_early_blight_loss,act_48h_late_blight_accuracy,act_48h_late_blight_loss,act_48h_leaf_mold_accuracy,act_48h_leaf_mold_loss,act_48h_powdery_mildew_accuracy,act_48h_powdery_mildew_loss,act_48h_spider_mites_accuracy,act_48h_spider_mites_loss,dlt_24h_early_blight_loss,dlt_24h_early_blight_mae,dlt_24h_late_blight_loss,dlt_24h_late_blight_mae,dlt_24h_leaf_mold_loss,dlt_24h_leaf_mold_mae,dlt_24h_powdery_mildew_loss,dlt_24h_powdery_mildew_mae,dlt_24h_spider_mites_loss,dlt_24h_spider_mites_mae,dlt_48h_early_blight_loss,dlt_48h_early_blight_mae,dlt_48h_late_blight_loss,dlt_48h_late_blight_mae,dlt_48h_leaf_mold_loss,dlt_48h_leaf_mold_mae,dlt_48h_powdery_mildew_loss,dlt_48h_powdery_mildew_mae,dlt_48h_spider_mites_loss,dlt_48h_spider_mites_mae,inf_24h_early_blight_loss,inf_24h_early_blight_mae,inf_24h_late_blight_loss,inf_24h_late_blight_mae,inf_24h_leaf_mold_loss,inf_24h_leaf_mold_mae,inf_24h_powdery_mildew_loss,inf_24h_powdery_mildew_mae,inf_24h_spider_mites_loss,inf_24h_spider_mites_mae,inf_48h_early_blight_loss,inf_48h_early_blight_mae,inf_48h_late_blight_loss,inf_48h_late_blight_mae,inf_48h_leaf_mold_loss,inf_48h_leaf_mold_mae,inf_48h_powdery_mildew_loss,inf_48h_powdery_mildew_mae,inf_48h_spider_mites_loss,inf_48h_spider_mites_mae,learning_rate,loss,val_act_24h_early_blight_accuracy,val_act_24h_early_blight_loss,val_act_24h_late_blight_accuracy,val_act_24h_late_blight_loss,val_act_24h_leaf_mold_accuracy,val_act_24h_leaf_mold_loss,val_act_24h_powdery_mildew_accuracy,val_act_24h_powdery_mildew_loss,val_act_24h_spider_mites_accuracy,val_act_24h_spider_mites_loss,val_act_48h_early_blight_accuracy,val_act_48h_early_blight_loss,val_act_48h_late_blight_accuracy,val_act_48h_late_blight_loss,val_act_48h_leaf_mold_accuracy,val_act_48h_leaf_mold_loss,val_act_48h_powdery_mildew_accuracy,val_act_48h_powdery_mildew_loss,val_act_48h_spider_mites_accuracy,val_act_48h_spider_mites_loss,val_dlt_24h_early_blight_loss,val_dlt_24h_early_blight_mae,val_dlt_24h_late_blight_loss,val_dlt_24h_late_blight_mae,val_dlt_24h_leaf_mold_loss,val_dlt_24h_leaf_mold_mae,val_dlt_24h_powdery_mildew_loss,val_dlt_24h_powdery_mildew_mae,val_dlt_24h_spider_mites_loss,val_dlt_24h_spider_mites_mae,val_dlt_48h_early_blight_loss,val_dlt_48h_early_blight_mae,val_dlt_48h_late_blight_loss,val_dlt_48h_late_blight_mae,val_dlt_48h_leaf_mold_loss,val_dlt_48h_leaf_mold_mae,val_dlt_48h_powdery_mildew_loss,val_dlt_48h_powdery_mildew_mae,val_dlt_48h_spider_mites_loss,val_dlt_48h_spider_mites_mae,val_inf_24h_early_blight_loss,val_inf_24h_early_blight_mae,val_inf_24h_late_blight_loss,val_inf_24h_late_blight_mae,val_inf_24h_leaf_mold_loss,val_inf_24h_leaf_mold_mae,val_inf_24h_powdery_mildew_loss,val_inf_24h_powdery_mildew_mae,val_inf_24h_spider_mites_loss,val_inf_24h_spider_mites_mae,val_inf_48h_early_blight_loss,val_inf_48h_early_blight_mae,val_inf_48h_late_blight_loss,val_inf_48h_late_blight_mae,val_inf_48h_leaf_mold_loss,val_inf_48h_leaf_mold_mae,val_inf_48h_powdery_mildew_loss,val_inf_48h_powdery_mildew_mae,val_inf_48h_spider_mites_loss,val_inf_48h_spider_mites_mae,val_loss
20,0.8814395070075989,0.31456002593040466,0.913956880569458,0.2322358638048172,0.8253562450408936,0.40344950556755066,0.8127511739730835,0.3715199828147888,0.8335769176483154,0.381866991519928,0.8768724799156189,0.3243476450443268,0.9106686115264893,0.24913647770881653,0.8350383639335632,0.3986968398094177,0.8105590343475342,0.3823032081127167,0.8321154713630676,0.3903113603591919,1.016059398651123,0.4597969949245453,0.4373840093612671,0.2515893876552582,0.5229820609092712,0.24958381056785583,1.0050278902053833,0.46426212787628174,1.0154235363006592,0.46443453431129456,2.3965158462524414,0.7372360825538635,0.9810470342636108,0.40054118633270264,1.34147310256958,0.4282713234424591,2.5333645343780518,0.7191408276557922,2.653952121734619,0.7434043288230896,0.029712628573179245,0.0999031662940979,0.007147252559661865,0.04630996659398079,0.013942010700702667,0.05867030471563339,0.04277612268924713,0.12417668104171753,0.04038878530263901,0.12199649959802628,0.03223251923918724,0.10947076976299286,0.006579562555998564,0.045402832329273224,0.012842702679336071,0.05199132859706879,0.04591647535562515,0.13016977906227112,0.04447074979543686,0.1278754323720932,0.0005000000237487257,59.906131744384766,0.9186270833015442,0.24810908734798431,0.8418819904327393,0.37507742643356323,0.8407250046730042,0.3830985128879547,0.8819899559020996,0.3370688855648041,0.8094871044158936,0.3741309940814972,0.9082144498825073,0.28922387957572937,0.8384110927581787,0.4177781939506531,0.8515233397483826,0.3676595687866211,0.8611646890640259,0.37804698944091797,0.8056305646896362,0.37636658549308777,0.3511711359024048,0.21580123901367188,0.633732259273529,0.29985183477401733,0.3737308382987976,0.2607296109199524,0.9766180515289307,0.3919173777103424,0.4443165063858032,0.2430640459060669,1.2294059991836548,0.4848414361476898,1.5309077501296997,0.5567865371704102,1.0966322422027588,0.41384628415107727,1.9233372211456299,0.5197900533676147,1.2665870189666748,0.49185383319854736,0.0061464132741093636,0.03027992881834507,0.004162680823355913,0.030601678416132927,0.014766617678105831,0.05423207953572273,0.018479958176612854,0.059282150119543076,0.0107114277780056,0.06860381364822388,0.007881813682615757,0.03791982680559158,0.008875693194568157,0.04696661978960037,0.01332380622625351,0.05128391459584236,0.01483959425240755,0.052033040672540665,0.009934411384165287,0.0659235417842865,45.47926712036133
21,0.8856412172317505,0.3044545650482178,0.9117646813392639,0.23830267786979675,0.8375958800315857,0.3899792432785034,0.8215199112892151,0.3614389896392822,0.8322981595993042,0.38585788011550903,0.8766897916793823,0.32115861773490906,0.9113993644714355,0.24742276966571808,0.8491048812866211,0.378660649061203,0.8160394430160522,0.3762185573577881,0.8341249823570251,0.387131929397583,1.0159944295883179,0.4588348865509033,0.40637367963790894,0.2467164844274521,0.536607563495636,0.2525407671928406,1.0203649997711182,0.46899503469467163,0.968040943145752,0.46104493737220764,2.3731610774993896,0.7244163155555725,0.9283677935600281,0.39035454392433167,1.3065497875213623,0.41581183671951294,2.482207775115967,0.7089568376541138,2.4088134765625,0.7204353213310242,0.030735328793525696,0.10054019093513489,0.006844621151685715,0.044889599084854126,0.012844393961131573,0.05576438084244728,0.04393952339887619,0.12452512234449387,0.04306482523679733,0.12567095458507538,0.034309666603803635,0.11121302098035812,0.006289217155426741,0.04436264559626579,0.01122431643307209,0.04895574226975441,0.04582224786281586,0.12837769091129303,0.04713146761059761,0.13200165331363678,0.0005000000237487257,58.154850006103516,0.9066718220710754,0.26149553060531616,0.8484380841255188,0.3578548729419708,0.890088677406311,0.34103626012802124,0.9086000919342041,0.2701408565044403,0.8044735789299011,0.36507943272590637,0.8989587426185608,0.29765769839286804,0.8430389761924744,0.4026884138584137,0.9028152823448181,0.32485997676849365,0.9008870124816895,0.3001025915145874,0.8040879368782043,0.3671494722366333,0.35315564274787903,0.21672089397907257,0.6613302826881409,0.3116031289100647,0.37568145990371704,0.2567499279975891,1.0373797416687012,0.41313907504081726,0.4446927309036255,0.2484893798828125,1.2282801866531372,0.5052188038825989,1.6319869756698608,0.5730693936347961,1.1070319414138794,0.4302641451358795,2.0847840309143066,0.5996426939964294,1.2693828344345093,0.5043861865997314,0.006540647242218256,0.031068189069628716,0.004116622731089592,0.030132660642266273,0.010543986223638058,0.04735361039638519,0.01456812396645546,0.05212688446044922,0.010606312192976475,0.06467323750257492,0.008294212631881237,0.038847148418426514,0.00899033434689045,0.0473773293197155,0.008921898901462555,0.044014040380716324,0.009101931937038898,0.03719503805041313,0.009769542142748833,0.06211577728390694,45.95248794555664
22,0.8914870023727417,0.2988813519477844,0.9174278378486633,0.22060534358024597,0.8491048812866211,0.37201109528541565,0.8324808478355408,0.3469708263874054,0.8322981595993042,0.3780754804611206,0.8867372870445251,0.3064573407173157,0.9152356386184692,0.2352438122034073,0.8536719083786011,0.3646632432937622,0.825173556804657,0.3623931407928467,0.8343076109886169,0.38072121143341064,0.9846396446228027,0.4564683437347412,0.42476409673690796,0.2460247278213501,0.48065561056137085,0.2468012124300003,1.016581654548645,0.46187058091163635,0.9642390012741089,0.4598281979560852,2.1979289054870605,0.7052971720695496,0.9436035752296448,0.3871261179447174,1.1683813333511353,0.4042048156261444,2.4302921295166016,0.6980879902839661,2.4542336463928223,0.7214970588684082,0.02868221327662468,0.09654993563890457,0.006503175012767315,0.043846406042575836,0.012379419058561325,0.054470594972372055,0.0423581525683403,0.12191781401634216,0.04279720410704613,0.1238759458065033,0.031284481287002563,0.10526534914970398,0.00622647674754262,0.043676409870386124,0.011001619510352612,0.048340775072574615,0.04540421813726425,0.12720951437950134,0.046560440212488174,0.12995369732379913,0.0005000000237487257,56.42331314086914,0.898573100566864,0.27589109539985657,0.8565368056297302,0.3346359133720398,0.9328962564468384,0.2978300154209137,0.9166988134384155,0.2520478069782257,0.820671021938324,0.3391684591770172,0.895873486995697,0.2948322594165802,0.8445815443992615,0.37447214126586914,0.9332818984985352,0.2846267819404602,0.9163131713867188,0.2683473527431488,0.8179714679718018,0.3438780605792999,0.34727942943573,0.2149316370487213,0.6657440662384033,0.31925591826438904,0.38066545128822327,0.24835270643234253,1.0285009145736694,0.4461577236652374,0.44500279426574707,0.23727422952651978,1.2204408645629883,0.5187680125236511,1.6557707786560059,0.5911991000175476,1.1277581453323364,0.4260212481021881,2.1360673904418945,0.5933853387832642,1.258166790008545,0.47749578952789307,0.006136797834187746,0.02830461785197258,0.004112111404538155,0.02976185269653797,0.006451426073908806,0.03839060291647911,0.009571867994964123,0.04004247859120369,0.009916231036186218,0.05921310931444168,0.0071424152702093124,0.03441295772790909,0.009000107645988464,0.04775959253311157,0.00516421627253294,0.035592202097177505,0.008298158645629883,0.03658536449074745,0.00927070900797844,0.056334931403398514,45.51054382324219
23,0.8933138251304626,0.2813219726085663,0.9201680421829224,0.22078844904899597,0.8551333546638489,0.3556303083896637,0.8322981595993042,0.3497678339481354,0.842345654964447,0.360567182302475,0.8869199752807617,0.2935248017311096,0.9168797731399536,0.23496195673942566,0.8584216237068176,0.3510412275791168,0.8260869383811951,0.3585432171821594,0.8438071012496948,0.35980433225631714,0.9567365050315857,0.4477314352989197,0.41627079248428345,0.2447180449962616,0.4580080211162567,0.2399654984474182,0.9452086687088013,0.4516797661781311,0.902353048324585,0.44389966130256653,2.14363694190979,0.6951472163200378,0.9392050504684448,0.3851533830165863,1.090814232826233,0.3878408968448639,2.2986719608306885,0.6819905042648315,2.185168981552124,0.691351592540741,0.028836995363235474,0.09383054822683334,0.006130746565759182,0.04254177585244179,0.011819430626928806,0.05128755047917366,0.040984250605106354,0.12033337354660034,0.04127517342567444,0.12047089636325836,0.029668744653463364,0.10030540078878403,0.005859029479324818,0.0425051674246788,0.010515405796468258,0.04609592258930206,0.044020187109708786,0.12549163401126862,0.04378977417945862,0.12538361549377441,0.0005000000237487257,53.546722412109375,0.9147705435752869,0.24825823307037354,0.8738912343978882,0.3143913745880127,0.9240262508392334,0.29740503430366516,0.90435791015625,0.2808036804199219,0.8357115387916565,0.32675397396087646,0.9082144498825073,0.274522602558136,0.8495950698852539,0.36598724126815796,0.9263401627540588,0.2867015600204468,0.9035865664482117,0.2983659505844116,0.8310837149620056,0.3300582468509674,0.37057819962501526,0.22019241750240326,0.694686770439148,0.32893577218055725,0.3787968158721924,0.25340187549591064,0.961926281452179,0.39152973890304565,0.44743648171424866,0.2522121071815491,1.3211792707443237,0.5193402767181396,1.7815641164779663,0.6213604211807251,1.1152547597885132,0.41298890113830566,1.9194539785385132,0.5271517634391785,1.2661447525024414,0.4990052282810211,0.005107170902192593,0.0259124543517828,0.00418581860139966,0.02881467342376709,0.007207813672721386,0.037039533257484436,0.009307926520705223,0.03811424970626831,0.00927639938890934,0.05821322649717331,0.006872895173728466,0.03422275558114052,0.009006389416754246,0.047908980399370193,0.006413936149328947,0.03580101951956749,0.009568905457854271,0.03986439108848572,0.008516821078956127,0.05552344396710396,45.344398498535156
24,0.8995250463485718,0.2691411077976227,0.9252831339836121,0.214670792222023,0.8626233339309692,0.3457932770252228,0.8374132513999939,0.3424444794654846,0.8438071012496948,0.3581812381744385,0.8900255560874939,0.2842642366886139,0.9205334186553955,0.23760342597961426,0.8691998720169067,0.33806270360946655,0.8332115411758423,0.3470359444618225,0.8498355746269226,0.35326069593429565,0.9671746492385864,0.44464313983917236,0.42360249161720276,0.24672354757785797,0.4324053227901459,0.2381114959716797,0.9460628628730774,0.44971469044685364,0.9175894856452942,0.44971737265586853,2.054929733276367,0.6857839226722717,0.9441841840744019,0.3861164152622223,0.9575014114379883,0.37890300154685974,2.2220816612243652,0.6684794425964355,2.1868908405303955,0.6972087025642395,0.02897467277944088,0.09501821547746658,0.005997362546622753,0.0416417121887207,0.011271064169704914,0.050602179020643234,0.041076596826314926,0.12029348313808441,0.04116808995604515,0.11841116845607758,0.030760692432522774,0.10146759450435638,0.005930847954005003,0.04213108494877815,0.01016892958432436,0.04602324217557907,0.04433056712150574,0.12525849044322968,0.041614510118961334,0.12124309688806534,0.0005000000237487257,52.32356262207031,0.9051291942596436,0.26238349080085754,0.8650212287902832,0.32968106865882874,0.9255688190460205,0.2917715013027191,0.9174700975418091,0.24397848546504974,0.8642498850822449,0.28328147530555725,0.8989587426185608,0.2828027009963989,0.8457385301589966,0.37602728605270386,0.9274970889091492,0.28548160195350647,0.9178557395935059,0.253599613904953,0.8611646890640259,0.28748318552970886,0.4094699025154114,0.2524450421333313,0.7372660040855408,0.34761956334114075,0.3860904574394226,0.274466872215271,1.0051997900009155,0.41738489270210266,0.44614994525909424,0.2433474063873291,1.4582128524780273,0.5795118808746338,1.9519392251968384,0.6575573682785034,1.1320955753326416,0.4119529724121094,2.148908853530884,0.5872322916984558,1.2511229515075684,0.4822317659854889,0.0057434458285570145,0.027174310758709908,0.004295082297176123,0.031447261571884155,0.005992507096379995,0.03257771581411362,0.00607633450999856,0.029390281066298485,0.008141555823385715,0.05016395449638367,0.006759879644960165,0.03359021246433258,0.010712260380387306,0.051177795976400375,0.005347882863134146,0.03175848349928856,0.010251138359308243,0.042167458683252335,0.0073393224738538265,0.047675590962171555,47.302154541015625
25,0.8982462286949158,0.27411818504333496,0.922542929649353,0.2184012085199356,0.8699305653572083,0.3419218063354492,0.829740583896637,0.3441486954689026,0.8523931503295898,0.34144124388694763,0.8900255560874939,0.29400619864463806,0.9181585907936096,0.23691263794898987,0.870478630065918,0.3328673541545868,0.8262696266174316,0.3461965024471283,0.8553160429000854,0.34430450201034546,0.9188021421432495,0.42722630500793457,0.3774389922618866,0.24006064236164093,0.4598599672317505,0.23549792170524597,0.9228439927101135,0.4401163160800934,0.9059361219406128,0.43972378969192505,1.9604291915893555,0.664892315864563,0.8715661764144897,0.37871330976486206,1.042410135269165,0.3759258985519409,2.1572751998901367,0.6519190669059753,2.0323197841644287,0.6746945381164551,0.029231466352939606,0.09463854134082794,0.005750621668994427,0.04094434902071953,0.010272751562297344,0.04931400716304779,0.0437910258769989,0.12379436194896698,0.042251329869031906,0.11980544775724411,0.031135570257902145,0.1014941856265068,0.005666929762810469,0.04136333242058754,0.009551973082125187,0.04485038295388222,0.045685216784477234,0.12701186537742615,0.04347236081957817,0.12242727726697922,0.0005000000237487257,50.87458419799805,0.9097570180892944,0.2548605799674988,0.8488237857818604,0.3573877215385437,0.9251831769943237,0.2910076975822449,0.9070574641227722,0.2702065706253052,0.9047435522079468,0.2496129274368286,0.9032009243965149,0.28282541036605835,0.8418819904327393,0.39221617579460144,0.9271114468574524,0.28380584716796875,0.9116852879524231,0.2738710939884186,0.9001156687736511,0.2591361403465271,0.3803046941757202,0.23907677829265594,0.7456251978874207,0.3543592691421509,0.3833673298358917,0.263203889131546,0.9857521653175354,0.40602681040763855,0.44655999541282654,0.241419717669487,1.386445164680481,0.5648007392883301,1.9413522481918335,0.6609148383140564,1.1239640712738037,0.38939768075942993,1.9712456464767456,0.5414080619812012,1.2424293756484985,0.4598110020160675,0.005146554205566645,0.026050975546240807,0.004438147880136967,0.0325271412730217,0.006432999856770039,0.03383345901966095,0.00688597746193409,0.03181987255811691,0.0064985970966517925,0.04308992251753807,0.00565397460013628,0.030596643686294556,0.011439959518611431,0.051847342401742935,0.006151324138045311,0.03406559303402901,0.00913261715322733,0.038402460515499115,0.006293460261076689,0.041743528097867966,46.235939025878906
26,0.9006211161613464,0.2702636122703552,0.9261965751647949,0.1993001401424408,0.8734015226364136,0.332515150308609,0.8397880792617798,0.3236904740333557,0.8529411554336548,0.33091163635253906,0.8931311368942261,0.284147173166275,0.9241870641708374,0.2142910212278366,0.8717573881149292,0.3316993713378906,0.8405188322067261,0.3344048261642456,0.8553160429000854,0.3347225487232208,0.9388166069984436,0.43239638209342957,0.3936285078525543,0.2417379468679428,0.46605420112609863,0.23106317222118378,0.8970987200737,0.4313737750053406,0.841136634349823,0.4302721619606018,1.9764713048934937,0.6649599671363831,0.8895217776298523,0.38170909881591797,0.9562456011772156,0.3640690743923187,2.092721462249756,0.635377049446106,1.8929705619812012,0.656530499458313,0.030131278559565544,0.09759391844272614,0.0054290927946567535,0.03991071507334709,0.00980847142636776,0.04651542752981186,0.04322195053100586,0.12406019866466522,0.04144673049449921,0.11870188266038895,0.03181181102991104,0.1043722927570343,0.005438454449176788,0.04015263170003891,0.008931294083595276,0.04248654469847679,0.045386023819446564,0.12801675498485565,0.04262987896800041,0.12115291506052017,0.0005000000237487257,49.44427490234375,0.8920169472694397,0.28900590538978577,0.8542228937149048,0.34148380160331726,0.9274970889091492,0.2778073847293854,0.9120709896087646,0.25402355194091797,0.90435791015625,0.24428120255470276,0.8893173933029175,0.3017096519470215,0.8441959023475647,0.38487038016319275,0.9298110008239746,0.27243170142173767,0.9182414412498474,0.25264424085617065,0.9035865664482117,0.2561523914337158,0.35870781540870667,0.23213352262973785,0.768072783946991,0.36227309703826904,0.37454694509506226,0.2601272165775299,0.9903581142425537,0.4140119254589081,0.44453364610671997,0.2532002031803131,1.2750097513198853,0.5393531322479248,2.0024077892303467,0.6619312763214111,1.1006519794464111,0.4026503562927246,1.9843499660491943,0.5705409049987793,1.2342174053192139,0.4683353006839752,0.006411782465875149,0.028591731563210487,0.004607390612363815,0.03332047164440155,0.006610320881009102,0.03413550555706024,0.004624631721526384,0.024856150150299072,0.005357498303055763,0.04049662500619888,0.006124534178525209,0.030828556045889854,0.01137679722160101,0.051743317395448685,0.006023759953677654,0.0330834798514843,0.010645021684467793,0.04310872405767441,0.00566240306943655,0.04024151340126991,45.85717010498047
27,0.9039093852043152,0.26118287444114685,0.9338691830635071,0.19110910594463348,0.877237856388092,0.32367637753486633,0.8430763483047485,0.3277745544910431,0.8536719083786011,0.333761066198349,0.896236777305603,0.27579161524772644,0.9296675324440002,0.21289663016796112,0.8777859210968018,0.31874507665634155,0.8388746976852417,0.343101441860199,0.8538545966148376,0.3382081091403961,0.8764355182647705,0.42216020822525024,0.3927561640739441,0.2396124303340912,0.39600828289985657,0.22002047300338745,0.8759167194366455,0.43039125204086304,0.8515470623970032,0.43091753125190735,1.8757576942443848,0.6544663310050964,0.8615515828132629,0.3721607029438019,0.9266610145568848,0.3579537272453308,2.022425889968872,0.6261934638023376,1.9735288619995117,0.659354031085968,0.03131670504808426,0.09773188084363937,0.005487785674631596,0.040958572179079056,0.008911233395338058,0.04577217996120453,0.04362931847572327,0.123221755027771,0.0441308468580246,0.12326380610466003,0.03343949466943741,0.10455656796693802,0.005521082319319248,0.04102880507707596,0.008174216374754906,0.04162830859422684,0.0461636483669281,0.12765160202980042,0.04493381083011627,0.12465839833021164,0.0005000000237487257,48.347415924072266,0.8897030353546143,0.2843455672264099,0.8530659675598145,0.34233829379081726,0.9213266372680664,0.28894174098968506,0.9062861800193787,0.26873302459716797,0.8885461091995239,0.25064530968666077,0.8854608535766602,0.3003828227519989,0.8414963483810425,0.38842830061912537,0.9240262508392334,0.2831748425960541,0.9116852879524231,0.263043612241745,0.8823755979537964,0.2693884074687958,0.3833896219730377,0.2505268454551697,0.8207904100418091,0.38534727692604065,0.3736381232738495,0.26326093077659607,0.8929978609085083,0.39085566997528076,0.44613873958587646,0.25857794284820557,1.3307462930679321,0.5504050850868225,2.1888437271118164,0.7020277380943298,1.0900570154190063,0.3994968831539154,1.6220160722732544,0.46893832087516785,1.2392306327819824,0.4598754346370697,0.007946381345391273,0.03289632871747017,0.0050919814966619015,0.0352666936814785,0.00813014805316925,0.037088051438331604,0.0047011724673211575,0.02554168365895748,0.005907000508159399,0.03836796060204506,0.007045517209917307,0.032935500144958496,0.012081403285264969,0.05270244926214218,0.007750358432531357,0.03683948889374733,0.007615339942276478,0.035611946135759354,0.006284969858825207,0.039269376546144485,45.553470611572266
28,0.9006211161613464,0.26411449909210205,0.9249178171157837,0.21296142041683197,0.875045657157898,0.3180506229400635,0.8421629667282104,0.32696935534477234,0.8432590365409851,0.33372533321380615,0.8938618898391724,0.28361204266548157,0.9218121767044067,0.22201615571975708,0.8759590983390808,0.3181816339492798,0.8366824984550476,0.3326050639152527,0.8443551063537598,0.33503690361976624,0.858355700969696,0.413508802652359,0.3895041048526764,0.24281492829322815,0.42286252975463867,0.2201230525970459,0.8672286868095398,0.42519813776016235,0.8845568895339966,0.43017005920410156,1.7643357515335083,0.6344361901283264,0.8711327910423279,0.3803485333919525,0.8986493349075317,0.34986409544944763,2.0301260948181152,0.6281757950782776,1.9174854755401611,0.6492363214492798,0.03074726089835167,0.09629800915718079,0.004953679628670216,0.03786734491586685,0.009930473752319813,0.04580691084265709,0.04449867829680443,0.12305619567632675,0.042780645191669464,0.12014209479093552,0.03142369166016579,0.10069364309310913,0.00512005714699626,0.03854508325457573,0.009288490749895573,0.04239645227789879,0.04627344384789467,0.12660261988639832,0.04340647906064987,0.12213211506605148,0.0005000000237487257,47.89107131958008,0.8897030353546143,0.282328724861145,0.848052442073822,0.3415009081363678,0.9232549071311951,0.27853068709373474,0.9166988134384155,0.23907922208309174,0.9093713760375977,0.24194251000881195,0.8885461091995239,0.2936916947364807,0.8372541666030884,0.3713390529155731,0.929039716720581,0.2702985405921936,0.9209409952163696,0.23792128264904022,0.9020439386367798,0.26255902647972107,0.40368351340293884,0.25849929451942444,0.7763984799385071,0.37063828110694885,0.3701317608356476,0.2542511224746704,0.932101309299469,0.40359020233154297,0.44387492537498474,0.2597053647041321,1.4071459770202637,0.5758354663848877,2.0438272953033447,0.6801185011863708,1.0760843753814697,0.3888506591320038,1.7193552255630493,0.506928563117981,1.233415126800537,0.4629136919975281,0.008229059167206287,0.03381301090121269,0.00431720819324255,0.03202470391988754,0.007530533708631992,0.03531021997332573,0.004606072790920734,0.024792613461613655,0.005014101509004831,0.03734559565782547,0.007199171464890242,0.03290243819355965,0.010798228904604912,0.05028402432799339,0.0070367176085710526,0.03474051132798195,0.009405774995684624,0.03964304178953171,0.005764559376984835,0.03870897740125656,45.258460998535156
29,0.9011691808700562,0.2571307420730591,0.9269272685050964,0.20307886600494385,0.8819875717163086,0.309194415807724,0.8458166122436523,0.3183296024799347,0.8474607467651367,0.32735565304756165,0.894957959651947,0.2778684198856354,0.924369752407074,0.20737387239933014,0.8814395070075989,0.3056454360485077,0.8386920094490051,0.32449114322662354,0.8481914401054382,0.335087388753891,0.8383938074111938,0.4118933379650116,0.384653776884079,0.2394796460866928,0.44460049271583557,0.21750669181346893,0.8230822682380676,0.4166908264160156,0.7867420315742493,0.41684776544570923,1.6859527826309204,0.621769905090332,0.8672483563423157,0.3729797601699829,1.0765429735183716,0.35185378789901733,1.8171004056930542,0.60349041223526,1.7411606311798096,0.6291365027427673,0.029457170516252518,0.09488873928785324,0.005016908515244722,0.03852443769574165,0.009412574581801891,0.04515335336327553,0.04308811202645302,0.12364186346530914,0.04386409744620323,0.12197206169366837,0.030708469450473785,0.10071561485528946,0.005153627600520849,0.03892451897263527,0.00870398711413145,0.04113060608506203,0.045096419751644135,0.12754595279693604,0.04502861574292183,0.12433334439992905,0.0005000000237487257,46.10331726074219,0.8873891234397888,0.2836669087409973,0.8530659675598145,0.34002453088760376,0.9217122793197632,0.27244052290916443,0.913227915763855,0.248959481716156,0.895873486995697,0.25162261724472046,0.8858464956283569,0.2952282428741455,0.8372541666030884,0.38019004464149475,0.9282684326171875,0.2659524977207184,0.9178557395935059,0.24950692057609558,0.8920169472694397,0.2710040807723999,0.40444257855415344,0.25285568833351135,0.8222586512565613,0.3839271664619446,0.3679739832878113,0.2508729100227356,0.9198968410491943,0.39030689001083374,0.4427327811717987,0.2508818507194519,1.416833519935608,0.5668370723724365,2.1453697681427,0.6854868531227112,1.0589979887008667,0.38098904490470886,1.6795114278793335,0.5054904222488403,1.2332478761672974,0.46136054396629333,0.008079467341303825,0.03294753655791283,0.005041120573878288,0.034882135689258575,0.007209804840385914,0.034498341381549835,0.005582117475569248,0.02822716161608696,0.0051785362884402275,0.03491545841097832,0.007208742666989565,0.032433781772851944,0.012441238388419151,0.05286801978945732,0.006292665842920542,0.032511550933122635,0.009966183453798294,0.039979636669158936,0.006033082026988268,0.03700416535139084,45.676597595214844
